"Date","Price","Open","High","Low","Change %"
"Jan 10, 2012","3.4969","3.5132","3.5215","3.4758","-0.46"
"Jan 09, 2012","3.5132","3.5406","3.5500","3.5067","-0.68"
"Jan 06, 2012","3.5374","3.5269","3.5421","3.4998","0.30"
"Jan 05, 2012","3.5269","3.4770","3.5322","3.4735","1.44"
"Jan 04, 2012","3.4770","3.4217","3.4935","3.4118","1.62"
"Jan 03, 2012","3.4217","3.4522","3.4524","3.4103","-0.88"
"Jan 02, 2012","3.4522","3.4462","3.4620","3.4390","0.12"
"Dec 30, 2011","3.4480","3.4053","3.4606","3.3972","1.25"
"Dec 29, 2011","3.4053","3.4034","3.4590","3.3925","0.06"
"Dec 28, 2011","3.4034","3.3657","3.4076","3.3533","1.12"
"Dec 27, 2011","3.3657","3.3968","3.3978","3.3609","-0.92"
"Dec 26, 2011","3.3968","3.4053","3.4053","3.3944","-0.21"
"Dec 23, 2011","3.4040","3.3984","3.4096","3.3850","0.16"
"Dec 22, 2011","3.3984","3.4150","3.4211","3.3860","-0.49"
"Dec 21, 2011","3.4150","3.4026","3.4217","3.3617","0.36"
"Dec 20, 2011","3.4026","3.4546","3.4562","3.3883","-1.51"
"Dec 19, 2011","3.4546","3.4530","3.4713","3.4378","0.19"
"Dec 16, 2011","3.4481","3.4734","3.4828","3.4291","-0.73"
"Dec 15, 2011","3.4734","3.5084","3.5126","3.4651","-1.00"
"Dec 14, 2011","3.5084","3.5316","3.5316","3.4899","-0.66"
"Dec 13, 2011","3.5316","3.4611","3.5316","3.4358","2.04"
"Dec 12, 2011","3.4611","3.3777","3.4687","3.3756","2.70"
"Dec 09, 2011","3.3700","3.3809","3.4144","3.3529","-0.32"
"Dec 08, 2011","3.3809","3.3348","3.4000","3.3159","1.38"
"Dec 07, 2011","3.3348","3.3319","3.3538","3.3119","0.09"
"Dec 06, 2011","3.3319","3.3388","3.3565","3.3146","-0.21"
"Dec 05, 2011","3.3388","3.3455","3.3521","3.2974","-0.50"
"Dec 02, 2011","3.3556","3.3294","3.3664","3.2976","0.79"
"Dec 01, 2011","3.3294","3.3509","3.3647","3.3239","-0.64"
"Nov 30, 2011","3.3509","3.4034","3.4342","3.3139","-1.54"
"Nov 29, 2011","3.4034","3.4022","3.4110","3.3567","0.04"
"Nov 28, 2011","3.4022","3.4068","3.4150","3.3642","-0.85"
"Nov 25, 2011","3.4312","3.3729","3.4403","3.3729","1.73"
"Nov 24, 2011","3.3729","3.3676","3.3767","3.3355","0.16"
"Nov 23, 2011","3.3676","3.3019","3.3745","3.2983","1.99"
"Nov 22, 2011","3.3019","3.3114","3.3169","3.2767","-0.29"
"Nov 21, 2011","3.3114","3.2696","3.3182","3.2687","1.18"
